Datetime,Close,High,Low,Open,Volume
2026-04-14 00:00:00+00:00,74504.140625,74504.140625,74442.2265625,74442.2265625,0
2026-04-14 00:05:00+00:00,74361.6640625,74471.875,74361.6640625,74471.875,0
2026-04-14 00:10:00+00:00,74315.515625,74344.53125,74285.34375,74343.859375,140963840
2026-04-14 00:15:00+00:00,74427.375,74427.375,74337.9453125,74337.9453125,293097472
2026-04-14 00:20:00+00:00,74309.6171875,74398.71875,74309.6171875,74398.71875,188243968
2026-04-14 00:25:00+00:00,74260.6171875,74330.625,74243.484375,74330.625,0
2026-04-14 00:30:00+00:00,74211.7734375,74282.875,74211.7734375,74282.875,190255104
2026-04-14 00:35:00+00:00,74408.1953125,74408.1953125,74231.28125,74231.28125,24956928
2026-04-14 00:40:00+00:00,74427.2734375,74427.2734375,74387.4609375,74405.0546875,0
2026-04-14 00:45:00+00:00,74313.609375,74429.1171875,74288.9375,74426.1640625,0
2026-04-14 00:50:00+00:00,74165.5078125,74312.5078125,74165.5078125,74312.5078125,0
2026-04-14 00:55:00+00:00,74162.0234375,74179.7890625,74162.0234375,74170.6953125,267071488
2026-04-14 01:00:00+00:00,74099.1796875,74145.921875,74074.78125,74145.921875,54951936
2026-04-14 01:05:00+00:00,74239.125,74256.484375,74171.9296875,74171.9296875,1470578688
2026-04-14 01:10:00+00:00,74248.1171875,74279.21875,74248.1171875,74268.4375,0
2026-04-14 01:15:00+00:00,74271.2421875,74275.375,74260.6796875,74275.375,127700992
2026-04-14 01:20:00+00:00,74340.9921875,74350.015625,74307.5390625,74307.5390625,950259712
2026-04-14 01:25:00+00:00,74318.3359375,74354.1015625,74306.9453125,74354.1015625,131506176
2026-04-14 01:30:00+00:00,74284.8515625,74325.0703125,74284.8515625,74297.515625,26791936
2026-04-14 01:35:00+00:00,74258.453125,74306.1640625,74258.453125,74273.6015625,13168640
2026-04-14 01:40:00+00:00,74330.3515625,74330.3515625,74297.40625,74297.40625,0
2026-04-14 01:45:00+00:00,74368.2734375,74380.0234375,74333.421875,74333.421875,49238016
2026-04-14 01:50:00+00:00,74426.34375,74426.34375,74372.703125,74372.703125,0
2026-04-14 01:55:00+00:00,74378.9921875,74427.2734375,74378.9921875,74427.2734375,77033472
2026-04-14 02:00:00+00:00,74400.3125,74404.9140625,74400.3125,74404.7109375,230285312
2026-04-14 02:05:00+00:00,74474.0,74474.0,74412.4296875,74412.4296875,80023552
2026-04-14 02:10:00+00:00,74461.34375,74486.4140625,74461.34375,74484.4375,0
2026-04-14 02:15:00+00:00,74566.109375,74566.109375,74463.4140625,74489.9140625,0
2026-04-14 02:20:00+00:00,74528.5703125,74556.296875,74528.5703125,74556.296875,35332096
2026-04-14 02:25:00+00:00,74465.40625,74506.2265625,74465.40625,74499.1328125,19427328
2026-04-14 02:30:00+00:00,74320.796875,74427.6640625,74320.796875,74427.6640625,0
2026-04-14 02:35:00+00:00,74372.4453125,74372.4453125,74317.484375,74333.7578125,0
2026-04-14 02:40:00+00:00,74434.140625,74463.765625,74434.140625,74463.765625,40026112
2026-04-14 02:45:00+00:00,74444.8125,74444.8125,74420.9375,74443.0,68071424
2026-04-14 02:50:00+00:00,74411.3828125,74441.078125,74397.21875,74441.078125,36622336
2026-04-14 02:55:00+00:00,74374.3671875,74374.3671875,74345.0,74345.0,172462080
2026-04-14 03:00:00+00:00,74328.8203125,74365.78125,74328.8203125,74365.78125,0
2026-04-14 03:05:00+00:00,74377.203125,74383.8359375,74343.875,74343.875,20660224
2026-04-14 03:10:00+00:00,74412.15625,74427.21875,74412.15625,74427.21875,0
2026-04-14 03:15:00+00:00,74333.1875,74378.1484375,74333.1875,74378.1484375,192917504
2026-04-14 03:20:00+00:00,74322.703125,74362.203125,74322.703125,74362.1953125,0
2026-04-14 03:25:00+00:00,74291.6796875,74319.734375,74291.6796875,74300.7890625,83652608
2026-04-14 03:30:00+00:00,74419.7109375,74419.7109375,74294.5859375,74294.5859375,0
2026-04-14 03:35:00+00:00,74372.9453125,74374.7265625,74338.921875,74374.7265625,0
2026-04-14 03:40:00+00:00,74488.78125,74488.78125,74391.875,74391.875,19488768
2026-04-14 03:45:00+00:00,74467.828125,74499.0078125,74454.3984375,74499.0078125,0
2026-04-14 03:50:00+00:00,74446.6796875,74457.921875,74446.6796875,74457.875,995856384
2026-04-14 03:55:00+00:00,74454.3828125,74477.796875,74443.578125,74477.796875,205045760
2026-04-14 04:00:00+00:00,74408.8203125,74450.8515625,74408.8203125,74450.8515625,0
2026-04-14 04:05:00+00:00,74494.3203125,74494.3203125,74451.0625,74451.0625,79257600
2026-04-14 04:10:00+00:00,74443.65625,74482.90625,74443.65625,74482.90625,43679744
2026-04-14 04:15:00+00:00,74466.8671875,74472.5703125,74464.6015625,74464.6015625,0
2026-04-14 04:20:00+00:00,74484.578125,74512.1640625,74472.7890625,74472.7890625,58220544
2026-04-14 04:25:00+00:00,74492.0390625,74511.6015625,74483.421875,74483.421875,33755136
2026-04-14 04:30:00+00:00,74479.71875,74505.2265625,74465.1953125,74505.2265625,7643136
2026-04-14 04:35:00+00:00,74439.1640625,74454.0859375,74439.1640625,74454.0859375,21045248
2026-04-14 04:40:00+00:00,74418.9609375,74438.8828125,74418.9609375,74438.8828125,0
2026-04-14 04:45:00+00:00,74424.2578125,74430.09375,74391.2421875,74402.578125,0
2026-04-14 04:50:00+00:00,74413.1875,74428.765625,74412.0625,74428.765625,0
2026-04-14 04:55:00+00:00,74397.703125,74415.140625,74396.96875,74415.140625,0
2026-04-14 05:00:00+00:00,74374.2109375,74393.7578125,74367.1484375,74393.7578125,0
2026-04-14 05:05:00+00:00,74363.375,74377.046875,74343.2421875,74360.4609375,0
2026-04-14 05:10:00+00:00,74376.5078125,74376.5078125,74375.5859375,74375.5859375,62128128
2026-04-14 05:15:00+00:00,74360.8515625,74394.2265625,74360.8515625,74364.46875,79781888
2026-04-14 05:20:00+00:00,74370.171875,74418.0859375,74369.25,74369.25,15568896
2026-04-14 05:25:00+00:00,74349.9296875,74366.8203125,74346.203125,74366.8203125,0
2026-04-14 05:30:00+00:00,74367.7265625,74367.7265625,74350.5546875,74350.5546875,41267200
2026-04-14 05:35:00+00:00,74363.0625,74382.6953125,74323.296875,74323.296875,0
2026-04-14 05:40:00+00:00,74319.84375,74349.4765625,74319.7890625,74349.4765625,1017704448
2026-04-14 05:45:00+00:00,74310.5625,74324.8125,74309.4296875,74324.8125,0
2026-04-14 05:50:00+00:00,74283.9453125,74306.984375,74283.9453125,74306.984375,22073344
2026-04-14 05:55:00+00:00,74209.84375,74251.546875,74192.1875,74251.546875,0
2026-04-14 06:00:00+00:00,74319.5546875,74320.421875,74311.6796875,74312.171875,84275200
2026-04-14 06:05:00+00:00,74336.296875,74341.828125,74299.1484375,74299.1484375,39501824
2026-04-14 06:10:00+00:00,74351.1328125,74359.875,74339.1328125,74353.078125,125722624
2026-04-14 06:15:00+00:00,74412.5703125,74412.5703125,74345.6640625,74345.6640625,0
2026-04-14 06:20:00+00:00,74445.015625,74445.015625,74429.203125,74437.734375,0
2026-04-14 06:25:00+00:00,74446.6015625,74456.9296875,74445.046875,74445.046875,50376704
2026-04-14 06:30:00+00:00,74399.484375,74431.7890625,74399.484375,74431.7890625,7696384
2026-04-14 06:35:00+00:00,74467.5390625,74467.5390625,74404.328125,74404.328125,16441344
2026-04-14 06:40:00+00:00,74439.8359375,74462.8515625,74439.8359375,74462.8515625,40161280
2026-04-14 06:45:00+00:00,74430.21875,74443.4609375,74420.8125,74420.8125,1921024
2026-04-14 06:50:00+00:00,74490.6796875,74492.0625,74471.1015625,74472.65625,7028736
2026-04-14 06:55:00+00:00,74565.7734375,74565.7734375,74531.9375,74531.9375,0
2026-04-14 07:00:00+00:00,74606.8125,74606.8125,74512.671875,74551.2734375,0
2026-04-14 07:05:00+00:00,74630.171875,74707.1875,74616.0,74616.0,46874624
2026-04-14 07:10:00+00:00,74758.6796875,74930.4296875,74745.0625,74930.4296875,589692928
2026-04-14 07:15:00+00:00,74757.140625,74771.1875,74733.3125,74771.1875,0
2026-04-14 07:20:00+00:00,74676.15625,74720.953125,74676.15625,74713.2109375,88735744
2026-04-14 07:25:00+00:00,74706.953125,74706.953125,74652.609375,74652.609375,35409920
2026-04-14 07:30:00+00:00,74599.515625,74699.2421875,74599.515625,74699.2421875,4427776
2026-04-14 07:35:00+00:00,74568.9296875,74592.6484375,74531.0,74592.6484375,35913728
2026-04-14 07:40:00+00:00,74542.703125,74601.890625,74542.703125,74595.84375,300642304
2026-04-14 07:45:00+00:00,74511.1953125,74527.109375,74511.1953125,74527.109375,0
2026-04-14 07:50:00+00:00,74522.828125,74532.2890625,74512.265625,74512.265625,216870912
2026-04-14 07:55:00+00:00,74547.5546875,74563.71875,74547.5546875,74563.71875,74706944
2026-04-14 08:00:00+00:00,74528.140625,74567.9375,74510.515625,74547.046875,27770880
2026-04-14 08:05:00+00:00,74592.59375,74606.625,74557.90625,74557.90625,0
2026-04-14 08:10:00+00:00,74560.3984375,74572.8359375,74538.2421875,74538.2421875,190980096
2026-04-14 08:15:00+00:00,74566.6015625,74580.1015625,74566.6015625,74569.234375,20234240
2026-04-14 08:20:00+00:00,74545.6484375,74567.03125,74545.6484375,74564.953125,0
2026-04-14 08:25:00+00:00,74614.8515625,74614.8515625,74539.6796875,74540.6796875,18673664
2026-04-14 08:30:00+00:00,74779.5390625,74779.5390625,74701.6328125,74725.0625,13156352
2026-04-14 08:35:00+00:00,74822.765625,74901.6875,74816.734375,74816.734375,106278912
2026-04-14 08:40:00+00:00,74672.5703125,74814.5546875,74672.5703125,74814.5546875,203837440
2026-04-14 08:45:00+00:00,74705.0,74705.0,74662.4921875,74699.8515625,143519744
2026-04-14 08:50:00+00:00,74842.7734375,74842.7734375,74746.7578125,74759.0625,72454144
2026-04-14 08:55:00+00:00,74776.1640625,74776.1640625,74736.1640625,74736.1640625,221302784
2026-04-14 09:00:00+00:00,74787.703125,74788.0,74770.9375,74770.9375,34914304
2026-04-14 09:05:00+00:00,74774.4609375,74774.4609375,74737.8984375,74737.8984375,23736320
2026-04-14 09:10:00+00:00,74793.0,74798.1875,74774.03125,74778.421875,60022784
2026-04-14 09:15:00+00:00,74845.84375,74845.84375,74805.796875,74805.796875,33079296
2026-04-14 09:20:00+00:00,74776.328125,74816.890625,74774.6796875,74816.890625,70377472
2026-04-14 09:25:00+00:00,74687.359375,74741.71875,74675.046875,74741.71875,16166912
2026-04-14 09:30:00+00:00,74700.296875,74700.296875,74670.421875,74670.421875,22323200
2026-04-14 09:35:00+00:00,74655.03125,74679.0859375,74655.03125,74679.0859375,59510784
2026-04-14 09:40:00+00:00,74553.375,74692.546875,74553.375,74692.546875,113053696
2026-04-14 09:45:00+00:00,74482.75,74548.8046875,74482.75,74548.8046875,140894208
2026-04-14 09:50:00+00:00,74502.390625,74502.390625,74469.1640625,74469.1640625,45568000
2026-04-14 09:55:00+00:00,74538.09375,74541.0703125,74522.6796875,74522.6796875,85987328
2026-04-14 10:00:00+00:00,74500.6640625,74506.390625,74498.265625,74506.390625,35471360
2026-04-14 10:05:00+00:00,74556.453125,74561.40625,74499.25,74499.25,33558528
2026-04-14 10:10:00+00:00,74540.453125,74543.1796875,74528.90625,74543.1796875,3653632
2026-04-14 10:15:00+00:00,74539.6171875,74560.0859375,74539.6171875,74560.0859375,39522304
2026-04-14 10:20:00+00:00,74607.9921875,74607.9921875,74553.2578125,74553.2578125,13484032
2026-04-14 10:25:00+00:00,74603.8125,74608.0078125,74579.40625,74608.0078125,790528
2026-04-14 10:30:00+00:00,74564.2421875,74638.0703125,74564.2421875,74615.3359375,107429888
2026-04-14 10:35:00+00:00,74531.4765625,74609.6796875,74531.4765625,74609.6796875,0
2026-04-14 10:40:00+00:00,74416.4609375,74435.984375,74416.4609375,74435.984375,0
2026-04-14 10:45:00+00:00,74397.375,74397.375,74363.4921875,74363.4921875,168677376
2026-04-14 10:50:00+00:00,74451.8828125,74451.8828125,74417.015625,74417.015625,160104448
2026-04-14 10:55:00+00:00,74423.4453125,74433.6015625,74402.625,74402.625,133804032
2026-04-14 11:00:00+00:00,74420.2578125,74420.2578125,74395.28125,74395.28125,39415808
2026-04-14 11:05:00+00:00,74417.0859375,74423.84375,74412.90625,74423.84375,39460864
2026-04-14 11:10:00+00:00,74418.9296875,74432.9765625,74418.9296875,74432.9765625,58658816
2026-04-14 11:15:00+00:00,74442.3203125,74448.78125,74428.1875,74428.1875,78393344
2026-04-14 11:20:00+00:00,74432.6640625,74465.9609375,74432.6640625,74450.203125,24907776
2026-04-14 11:25:00+00:00,74420.328125,74447.0859375,74420.328125,74422.0234375,8052736
2026-04-14 11:30:00+00:00,74359.0390625,74366.78125,74340.9765625,74366.78125,0
2026-04-14 11:35:00+00:00,74404.0546875,74404.0546875,74365.234375,74365.234375,284205056
2026-04-14 11:40:00+00:00,74372.359375,74395.53125,74372.359375,74395.53125,4562944
2026-04-14 11:45:00+00:00,74376.3359375,74376.3359375,74333.2734375,74348.8828125,827211776
2026-04-14 11:50:00+00:00,74361.9609375,74446.21875,74361.9609375,74446.21875,0
2026-04-14 11:55:00+00:00,74456.0,74456.0,74374.46875,74380.5703125,48607232
2026-04-14 12:00:00+00:00,74437.328125,74437.328125,74369.0078125,74398.828125,0
2026-04-14 12:05:00+00:00,74442.71875,74443.2265625,74409.0,74442.609375,0
2026-04-14 12:10:00+00:00,74314.9921875,74419.3046875,74314.9921875,74419.3046875,81956864
2026-04-14 12:15:00+00:00,74394.3359375,74423.171875,74351.5625,74351.5625,28450816
2026-04-14 12:20:00+00:00,74348.0078125,74401.4296875,74335.203125,74401.4296875,0
2026-04-14 12:25:00+00:00,74297.015625,74336.8984375,74297.015625,74311.015625,102432768
2026-04-14 12:30:00+00:00,74352.59375,74387.9453125,74308.0,74308.0,0
2026-04-14 12:35:00+00:00,74355.4609375,74360.984375,74329.046875,74360.984375,1059180544
2026-04-14 12:40:00+00:00,74364.265625,74392.9375,74364.265625,74390.375,0
2026-04-14 12:45:00+00:00,74376.171875,74376.171875,74349.7578125,74349.7578125,44584960
2026-04-14 12:50:00+00:00,74379.390625,74415.9375,74379.390625,74389.4609375,5357568
2026-04-14 12:55:00+00:00,74457.5859375,74457.5859375,74398.328125,74398.328125,0
2026-04-14 13:00:00+00:00,74589.78125,74589.78125,74455.375,74455.375,0
2026-04-14 13:05:00+00:00,74594.9453125,74611.5859375,74594.9453125,74610.71875,30240768
2026-04-14 13:10:00+00:00,74576.9453125,74589.6328125,74576.9453125,74588.8984375,61579264
